OTU.ID,Kingdom,Phylum,Class,Order,Family,Genus,Species
OTU1326,Fungi,NA,NA,NA,NA,NA,NA
OTU1327,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymellaceae,Phoma,NA
OTU1328,Fungi,NA,NA,NA,NA,NA,NA
OTU1329,Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Amesia,Amesia nigricolor
OTU1330,Fungi,NA,NA,NA,NA,NA,NA
OTU1331,Fungi,Ascomycota,Dothideomycetes,Tubeufiales,NA,NA,NA
OTU1332,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU1333,Fungi,Basidiomycota,Agaricomycetes,Atheliales,Atheliaceae,Piloderma,NA
OTU1334,Fungi,Ascomycota,Lecanoromycetes,Pertusariales,NA,NA,NA
OTU1335,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,Mortierella hyalina
OTU1336,Fungi,NA,NA,NA,NA,NA,NA
OTU1337,Fungi,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,Fimetariella,Fimetariella rabenhorstii
OTU1338,Fungi,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA
OTU1339,Fungi,Ascomycota,Sordariomycetes,Hypocreales,NA,NA,NA
OTU1340,Fungi,Ascomycota,Dothideomycetes,Mytilinidales,NA,NA,NA
OTU1341,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU1342,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA
OTU1343,Fungi,NA,NA,NA,NA,NA,NA
OTU1344,Fungi,Ascomycota,Schizosaccharomycetes,Schizosaccharomycetales,NA,NA,NA
OTU1345,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymellaceae,NA,NA
OTU1346,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pezizaceae,Peziza,Peziza nivalis
OTU1348,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,NA,NA,NA
OTU1349,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,NA,NA,NA
OTU1350,Fungi,Ascomycota,Schizosaccharomycetes,Schizosaccharomycetales,NA,NA,NA
OTU1351,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU1352,Fungi,NA,NA,NA,NA,NA,NA
OTU1353,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Lophiostomataceae,NA,NA
OTU1354,Fungi,Mucoromycota,Mucoromycetes,Mucorales,NA,NA,NA
OTU1355,Fungi,NA,NA,NA,NA,NA,NA
OTU1356,Fungi,Ascomycota,Dothideomycetes,NA,NA,NA,NA
OTU1357,Fungi,Olpidiomycota,Olpidiomycetes,Olpidiales,Olpidiaceae,NA,NA
OTU1358,Fungi,Ascomycota,Dothideomycetes,Capnodiales,Cladosporiaceae,Cladosporium,NA
OTU1359,Fungi,Ascomycota,Schizosaccharomycetes,Schizosaccharomycetales,NA,NA,NA
OTU1360,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Chaetosphaeronema,NA
OTU1361,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA
OTU1362,Fungi,Ascomycota,Dothideomycetes,Botryosphaeriales,NA,NA,NA
OTU1363,Fungi,Chytridiomycota,Rhizophlyctidomycetes,Rhizophlyctidales,NA,NA,NA
OTU1364,Fungi,Ascomycota,Sordariomycetes,Sordariales,NA,NA,NA
OTU1365,Fungi,Ascomycota,Sordariomycetes,Hypocreales,NA,NA,NA
OTU1366,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,NA,NA,NA
OTU1367,Fungi,Basidiomycota,Tremellomycetes,Tremellales,NA,NA,NA
OTU1368,Fungi,Ascomycota,Eurotiomycetes,Onygenales,NA,NA,NA
OTU1369,Fungi,Basidiomycota,Agaricomycetes,NA,NA,NA,NA
OTU1370,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,NA,NA,NA
OTU1371,Fungi,Ascomycota,Sordariomycetes,Sordariales,NA,NA,NA
OTU1372,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,NA,NA,NA
OTU1373,Fungi,Ascomycota,Schizosaccharomycetes,Schizosaccharomycetales,NA,NA,NA
OTU1374,Fungi,Ascomycota,Lecanoromycetes,Acarosporales,Acarosporaceae,NA,NA
OTU1376,Fungi,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA
OTU1377,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU1378,Fungi,Basidiomycota,Agaricomycetes,Boletales,NA,NA,NA
OTU1379,Fungi,Basidiomycota,Agaricomycetes,Atheliales,NA,NA,NA
OTU1380,Fungi,NA,NA,NA,NA,NA,NA
OTU1381,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU1382,Fungi,NA,NA,NA,NA,NA,NA
OTU1383,Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Chaetomium,Chaetomium iranianum
OTU1384,Plantae,Chlorophyta,Trebouxiophyceae,Trebouxiales,NA,NA,NA
OTU1385,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU1386,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU1387,Fungi,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA
OTU1388,Fungi,Ascomycota,Sordariomycetes,Glomerellales,Plectosphaerellaceae,Acrostalagmus,Acrostalagmus luteoalbus
OTU1389,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,NA,NA,NA
OTU1390,Fungi,Basidiomycota,Microbotryomycetes,NA,NA,Curvibasidium,NA
OTU1391,Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Humicola,Humicola grisea
OTU1392,Fungi,Basidiomycota,Microbotryomycetes,NA,NA,NA,NA
OTU1393,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Bulleribasidiaceae,Vishniacozyma,Vishniacozyma dimennae
OTU1394,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,NA,NA,NA
OTU1395,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU1396,Fungi,Ascomycota,Sordariomycetes,Sordariales,NA,NA,NA
OTU1397,Fungi,Ascomycota,Schizosaccharomycetes,Schizosaccharomycetales,NA,NA,NA
OTU1398,Fungi,NA,NA,NA,NA,NA,NA
OTU1399,Fungi,Basidiomycota,Agaricomycetes,Geastrales,Geastraceae,Geastrum,NA
OTU1400,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU1401,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,NA,NA,NA
OTU1402,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,NA,NA,NA
OTU1403,Fungi,Ascomycota,Schizosaccharomycetes,Schizosaccharomycetales,NA,NA,NA
OTU1404,Fungi,Ascomycota,Pezizomycetes,Pezizales,NA,NA,NA
OTU1405,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,Thanatephorus,Thanatephorus cucumeris
OTU1406,Fungi,NA,NA,NA,NA,NA,NA
OTU1407,Fungi,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA
OTU1408,Fungi,Ascomycota,Dothideomycetes,Mytilinidales,Gloniaceae,Cenococcum,Cenococcum geophilum
OTU1409,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU1410,Fungi,Basidiomycota,Tremellomycetes,Filobasidiales,NA,NA,NA
OTU1411,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA
OTU1412,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,NA,NA,NA
OTU1413,Fungi,Basidiomycota,Agaricomycetes,Russulales,NA,NA,NA
OTU1414,Fungi,NA,NA,NA,NA,NA,NA
OTU1415,Fungi,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA
OTU1416,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,NA,NA,NA
OTU1417,Fungi,Basidiomycota,Geminibasidiomycetes,Geminibasidiales,Geminibasidiaceae,Geminibasidium,NA
OTU1418,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA
OTU1420,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA
OTU1421,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU1422,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Ilyonectria,NA
OTU1423,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria,Alternaria lolii
OTU1424,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Tremellaceae,Tremella,NA
OTU1425,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,NA,NA
OTU1426,Fungi,Ascomycota,Pezizomycetes,Pezizales,NA,NA,NA
OTU1427,Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Tetracladium,NA
OTU1428,Fungi,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA
OTU1429,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU1430,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA
OTU1431,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,NA,NA,NA
OTU1433,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA
OTU1434,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU1435,Fungi,Basidiomycota,Agaricomycetes,Sebacinales,NA,NA,NA
OTU1436,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU1437,Fungi,Mucoromycota,Mucoromycetes,Mucorales,NA,NA,NA
OTU1438,Fungi,Basidiomycota,Cystobasidiomycetes,NA,NA,NA,NA
OTU1439,Fungi,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA
OTU1441,Fungi,Chytridiomycota,NA,NA,NA,NA,NA
OTU1442,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA
OTU1443,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU1444,Fungi,Ascomycota,Sordariomycetes,Hypocreales,NA,Acremonium,NA
OTU1445,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU1446,Fungi,Basidiomycota,Agaricomycetes,Sebacinales,NA,NA,NA
OTU1447,Fungi,NA,NA,NA,NA,NA,NA
OTU1448,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,NA,NA,NA
OTU1449,Fungi,Rozellomycota,NA,NA,NA,NA,NA
OTU1450,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU1452,Fungi,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA
OTU1453,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA
OTU1454,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA
OTU1455,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU1456,Fungi,Mucoromycota,Mucoromycetes,Mucorales,NA,NA,NA
OTU1457,Fungi,Basidiomycota,Cystobasidiomycetes,Cystobasidiales,Cystobasidiaceae,Cystobasidium,Cystobasidium psychroaquaticum
OTU1458,Fungi,Mucoromycota,Mucoromycetes,Mucorales,NA,NA,NA
OTU1459,Fungi,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA
OTU1460,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU1461,Fungi,Basidiomycota,Agaricomycetes,Auriculariales,NA,NA,NA
OTU1463,Fungi,NA,NA,NA,NA,NA,NA
OTU1464,Fungi,Ascomycota,Lecanoromycetes,Teloschistales,NA,NA,NA
OTU1465,Fungi,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA
OTU1466,Fungi,Ascomycota,Schizosaccharomycetes,Schizosaccharomycetales,NA,NA,NA
OTU1467,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU1469,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Entolomataceae,Entoloma,NA
OTU1470,Fungi,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA
OTU1472,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA
OTU1473,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU1474,Fungi,Ascomycota,Dothideomycetes,Botryosphaeriales,NA,NA,NA
OTU1475,Fungi,NA,NA,NA,NA,NA,NA
OTU1476,Fungi,Ascomycota,Sordariomycetes,NA,NA,NA,NA
OTU1477,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU1478,Fungi,Ascomycota,Dothideomycetes,NA,NA,NA,NA
OTU1479,Fungi,Ascomycota,Lecanoromycetes,Teloschistales,NA,NA,NA
OTU1480,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,NA,NA,NA
OTU1481,Fungi,NA,NA,NA,NA,NA,NA
OTU1482,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,NA,NA,NA
OTU1483,Fungi,Basidiomycota,Agaricomycetes,Geastrales,NA,NA,NA
OTU1484,Rhizaria,NA,NA,NA,NA,NA,NA
OTU1486,Fungi,Ascomycota,Sordariomycetes,Hypocreales,NA,NA,NA
OTU1487,Fungi,Basidiomycota,Tremellomycetes,NA,NA,NA,NA
OTU1488,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pezizaceae,Oedocephalum,NA
OTU1489,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA
OTU1490,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,NA,NA,NA
OTU1491,Fungi,Mucoromycota,Mucoromycetes,Mucorales,NA,NA,NA
OTU1492,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hydnangiaceae,Laccaria,NA
OTU1493,Fungi,NA,NA,NA,NA,NA,NA
OTU1494,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymosphaeriaceae,Deniquelata,Deniquelata barringtoniae
OTU1495,Fungi,NA,NA,NA,NA,NA,NA
OTU1496,Fungi,NA,NA,NA,NA,NA,NA
OTU1497,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA
OTU1498,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,NA,NA,NA
OTU1499,Fungi,NA,NA,NA,NA,NA,NA
OTU1500,Fungi,Ascomycota,Dothideomycetes,Capnodiales,Teratosphaeriaceae,Capnobotryella,NA
OTU1501,Fungi,Entomophthoromycota,Entomophthoromycetes,Entomophthorales,NA,NA,NA
OTU1502,Fungi,Ascomycota,Eurotiomycetes,Verrucariales,Verrucariaceae,Placidium,NA
OTU1503,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,Ceratobasidium,NA
OTU1504,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU1505,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA
OTU1506,Fungi,Rozellomycota,NA,NA,NA,NA,NA
OTU1507,Fungi,Ascomycota,Lecanoromycetes,Acarosporales,Acarosporaceae,NA,NA
OTU1508,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Entolomataceae,Entoloma,NA
OTU1509,Fungi,Ascomycota,Dothideomycetes,Capnodiales,NA,NA,NA
OTU1510,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,NA,NA,NA
OTU1511,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU1512,Fungi,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,Schizothecium,NA
OTU1513,Fungi,Chytridiomycota,Rhizophlyctidomycetes,Rhizophlyctidales,Rhizophlyctidaceae,Rhizophlyctis,NA
OTU1514,Fungi,Calcarisporiellomycota,Calcarisporiellomycetes,Calcarisporiellales,NA,NA,NA
OTU1515,Fungi,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA
OTU1516,Fungi,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA
OTU1517,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,NA,NA,NA
OTU1519,Fungi,Basidiomycota,Microbotryomycetes,NA,NA,NA,NA
OTU1520,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU1521,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU1522,Fungi,Basidiomycota,Agaricomycetes,Boletales,NA,NA,NA
OTU1523,Fungi,Ascomycota,Leotiomycetes,Thelebolales,Pseudeurotiaceae,Leuconeurospora,NA
OTU1524,Fungi,Mortierellomycota,NA,NA,NA,NA,NA
OTU1525,Fungi,Ascomycota,Lecanoromycetes,Acarosporales,Acarosporaceae,Pleopsidium,Pleopsidium gobiense
OTU1526,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA
OTU1527,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU1528,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU1529,Fungi,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA
OTU1530,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU1531,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Curvularia,NA
OTU1532,Fungi,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA
OTU1533,Fungi,Ascomycota,Lecanoromycetes,Acarosporales,NA,NA,NA
OTU1534,Fungi,Rozellomycota,NA,NA,NA,NA,NA
OTU1535,Fungi,Ascomycota,Dothideomycetes,Botryosphaeriales,NA,NA,NA
OTU1536,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU1537,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,NA,NA,NA
OTU1538,Fungi,Ascomycota,Leotiomycetes,Helotiales,Hyaloscyphaceae,Gyoerffyella,NA
OTU1539,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU1540,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA
OTU1541,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,NA,NA,NA
OTU1542,Fungi,Mucoromycota,Mucoromycetes,Mucorales,NA,NA,NA
OTU1544,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Cordycipitaceae,Beauveria,Beauveria bassiana
OTU1545,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Psathyrella,NA
OTU1546,Fungi,Ascomycota,Archaeorhizomycetes,Archaeorhizomycetales,Archaeorhizomycetaceae,Archaeorhizomyces,NA
OTU1547,Fungi,Ascomycota,Leotiomycetes,Thelebolales,Pseudeurotiaceae,Pseudogymnoascus,Pseudogymnoascus pannorum
OTU1548,Fungi,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA
OTU1549,Fungi,Ascomycota,Leotiomycetes,NA,NA,NA,NA
OTU1550,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,NA,NA,NA
OTU1551,Fungi,Ascomycota,Taphrinomycetes,Taphrinales,Protomycetaceae,Protomyces,NA
OTU1552,Fungi,Basidiomycota,Agaricomycetes,Hymenochaetales,NA,NA,NA
OTU1553,Fungi,Ascomycota,Dothideomycetes,NA,NA,NA,NA
OTU1554,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU1555,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Sporormiaceae,Sparticola,Sparticola junci
OTU1556,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,NA,NA,NA
OTU1557,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU1558,Fungi,Ascomycota,Dothideomycetes,Botryosphaeriales,Botryosphaeriaceae,Neofusicoccum,Neofusicoccum parvum
OTU1559,Fungi,Ascomycota,Schizosaccharomycetes,Schizosaccharomycetales,NA,NA,NA
OTU1560,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA
OTU1561,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,NA,NA
OTU1562,Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,NA,NA
OTU1563,Fungi,Ascomycota,Dothideomycetes,Capnodiales,Teratosphaeriaceae,Oleoguttula,NA
OTU1564,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA
OTU1565,Fungi,Ascomycota,Eurotiomycetes,NA,NA,NA,NA
OTU1566,Fungi,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA
OTU1567,Fungi,Basidiomycota,Agaricomycetes,Gomphales,NA,NA,NA
OTU1568,Fungi,Ascomycota,Eurotiomycetes,Verrucariales,NA,NA,NA
OTU1569,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,NA,NA,NA
OTU1570,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU1571,Fungi,Ascomycota,Geoglossomycetes,Geoglossales,NA,NA,NA
OTU1572,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,NA,NA,NA
OTU1573,Fungi,NA,NA,NA,NA,NA,NA
OTU1574,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Entolomataceae,NA,NA
OTU1575,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,NA,NA,NA
OTU1576,Fungi,Chytridiomycota,NA,NA,NA,NA,NA
OTU1577,Fungi,NA,NA,NA,NA,NA,NA
OTU1578,Fungi,Basidiomycota,Agaricomycetes,NA,NA,NA,NA
OTU1579,Fungi,Ascomycota,Dothideomycetes,NA,NA,NA,NA
OTU1580,Fungi,Ascomycota,Sordariomycetes,Hypocreales,NA,NA,NA
OTU1581,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,NA,NA,NA
OTU1582,Fungi,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA
OTU1583,Fungi,Basidiomycota,Agaricomycetes,NA,NA,NA,NA
OTU1584,Fungi,Basidiomycota,NA,NA,NA,NA,NA
OTU1585,Fungi,Ascomycota,Leotiomycetes,Helotiales,NA,Cadophora,Cadophora orchidicola
OTU1586,Fungi,Basidiomycota,Agaricomycetes,Corticiales,NA,NA,NA
OTU1588,Fungi,Basidiomycota,Agaricomycetes,Polyporales,NA,NA,NA
OTU1589,Fungi,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA
OTU1590,Fungi,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA
OTU1591,Fungi,NA,NA,NA,NA,NA,NA
OTU1592,Fungi,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA
OTU1593,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,NA
OTU1594,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Ulocladium,Ulocladium dauci
OTU1595,Fungi,Basidiomycota,Agaricomycetes,Russulales,Russulaceae,Russula,NA
OTU1596,Fungi,Chytridiomycota,NA,NA,NA,NA,NA
OTU1597,Fungi,NA,NA,NA,NA,NA,NA
OTU1598,Fungi,Chytridiomycota,NA,NA,NA,NA,NA
OTU1599,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Tulostoma,NA
OTU1600,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA
OTU1601,Fungi,Basidiomycota,Agaricomycetes,Hymenochaetales,NA,NA,NA
OTU1602,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU1603,Fungi,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA
OTU1604,Fungi,Basidiomycota,Agaricomycetes,Polyporales,NA,NA,NA
OTU1605,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,NA,NA,NA
OTU1606,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU1607,Fungi,Ascomycota,Lecanoromycetes,Acarosporales,Acarosporaceae,NA,NA
OTU1608,Fungi,Basidiomycota,Tremellomycetes,Tremellales,NA,NA,NA
OTU1609,Fungi,Glomeromycota,Glomeromycetes,Glomerales,NA,NA,NA
OTU1610,Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Thielavia,Thielavia coactilis
OTU1611,Fungi,NA,NA,NA,NA,NA,NA
OTU1612,Fungi,Chytridiomycota,Rhizophlyctidomycetes,Rhizophlyctidales,Rhizophlyctidaceae,Rhizophlyctis,NA
OTU1613,Fungi,Basidiomycota,Agaricomycetes,NA,NA,NA,NA
OTU1614,Fungi,Ascomycota,Dothideomycetes,NA,NA,NA,NA
OTU1615,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,NA,NA,NA
OTU1616,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Lycoperdaceae,Disciseda,Disciseda candida
OTU1617,Fungi,NA,NA,NA,NA,NA,NA
OTU1618,Fungi,Ascomycota,Sordariomycetes,Coniochaetales,Coniochaetaceae,Coniochaeta,Coniochaeta mutabilis
OTU1619,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU1620,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,NA,NA,NA
OTU1621,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU1622,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,NA,NA,NA
OTU1624,Fungi,Ascomycota,Pezizomycetes,Pezizales,NA,NA,NA
OTU1625,Fungi,NA,NA,NA,NA,NA,NA
OTU1626,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU1627,Fungi,Ascomycota,Dothideomycetes,Capnodiales,Teratosphaeriaceae,NA,NA
OTU1628,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU1629,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Sporormiaceae,NA,NA
OTU1630,Fungi,NA,NA,NA,NA,NA,NA
OTU1631,Fungi,Ascomycota,Lecanoromycetes,Acarosporales,NA,NA,NA
OTU1632,Fungi,Ascomycota,Dothideomycetes,NA,NA,NA,NA
OTU1633,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU1634,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA
OTU1635,Fungi,Ascomycota,Schizosaccharomycetes,Schizosaccharomycetales,NA,NA,NA
OTU1636,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,NA,NA,NA
OTU1637,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Bulleribasidiaceae,Vishniacozyma,Vishniacozyma victoriae
OTU1638,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,NA,NA,NA
OTU1639,Fungi,Ascomycota,Leotiomycetes,Phacidiales,NA,NA,NA
OTU1640,Fungi,Basidiomycota,Agaricomycetes,Russulales,NA,NA,NA
OTU1641,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Curvularia,Curvularia lunata
OTU1642,Fungi,Mucoromycota,Mucoromycetes,Mucorales,NA,NA,NA
OTU1643,Fungi,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA
OTU1644,Fungi,Basidiomycota,Tremellomycetes,Cystofilobasidiales,Mrakiaceae,Itersonilia,Itersonilia perplexans
OTU1645,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Testudinaceae,NA,NA
OTU1646,Fungi,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,Podospora,NA
OTU1647,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU1648,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU1649,Fungi,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA
OTU1650,Fungi,NA,NA,NA,NA,NA,NA
OTU1651,Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,NA,NA
OTU1653,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,NA,NA,NA
OTU1654,Fungi,Ascomycota,Lecanoromycetes,Acarosporales,Acarosporaceae,Acarospora,NA
OTU1655,Fungi,NA,NA,NA,NA,NA,NA
OTU1656,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,Ceratobasidium,NA
OTU1657,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU1658,Fungi,Ascomycota,Lecanoromycetes,Acarosporales,Acarosporaceae,NA,NA
OTU1659,Fungi,NA,NA,NA,NA,NA,NA
