OTU ID,CIMA.CLC.SUB.,CIMA.GLC.SUB.,CIMA.LAC.SUB.,CIMA.RMC.SUB.,CIMA.SMC.SUB.,GMT.CLC.SUB.,GMT.GLC.SUB.,GMT.LAC.SUB.,GMT.RMC.SUB.,GMT.SMC.SUB.,KELSO.CLC.SUB.,KELSO.GLC.SUB.,KELSO.LAC.SUB.,KELSO.RMC.SUB.,KELSO.SMC.SUB.,CIMA.CLC.,CIMA.GLC.,CIMA.LAC.,CIMA.RMC.,CIMA.SMC.,GMT.CLC.,GMT.GLC.,GMT.LAC.,GMT.RMC.,GMT.SMC.,KELSO.CLC.,KELSO.GLC.,KELSO.LAC.,KELSO.RMC.,KELSO.SMC.,NPMarch1SF.,NPMarch1Sub.,NPMarch2SF.,NPMarch2Sub.,NPMarch3SF.,NPMarch3Sub.,NPMarch4SF.,NPMarch4Sub.,NPMarch5SF.,NPMarch5Sub.,NPMarch6SF.,NPMarch6Sub.,NPMarch7SF.,NPMarch7Sub.,NPMarch8SF.,NPMarch8Sub.,NPMarch9SF.,NPMarch9Sub.
OTU479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU48,0,1,2,0,0,0,0,0,0,0,1,0,4815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU480,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,2,0,7,0,1,0,0,0,0,57,67,3,27,20,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0
OTU481,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
OTU483,0,2,69,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU484,0,2,0,0,0,0,13,0,0,0,0,36,0,0,0,3,2,2,1,0,0,0,1,3,0,1,5,3,2,2,0,1,1,0,3,0,0,0,0,0,0,1,0,3,0,0,0,0
OTU485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU486,0,0,0,0,0,39,0,0,29,0,0,0,0,0,0,0,0,0,0,0,3,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU487,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,1,0,0,0,0,0,0,1,43,0,0,2,0,3,0,7,0,2,0,0,1,5,0,0,0,0,0,0,0
OTU488,1,7,3,0,23,0,0,2,0,0,0,0,0,0,0,0,3,3,2,29,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU489,0,0,1,0,0,40,0,3,2,0,0,0,0,89,0,1,0,1,0,0,0,1,2,0,19,0,0,0,2,0,1,0,0,0,1,0,0,0,2,0,0,1,0,0,1,0,1,0
OTU49,54,4,26,21,1,3,8,575,45,2,69,59,290,214,9,0,2,1,2,1,1,1,42,0,0,0,0,1,3,2,1,21,19,3893,19,67,0,57,0,60,0,20,1,3,0,6,0,45
OTU490,0,1,0,0,0,2,0,0,0,0,0,4,0,9,0,1,0,0,0,0,3,0,4,1,1,0,0,5,0,2,2,0,1,0,3,52,0,0,1,0,1,0,6,0,1,0,0,0
OTU491,4,12,0,11,0,7,0,0,12,0,0,0,0,0,0,0,1,0,8,0,26,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU492,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,10,0,0,0,0
OTU493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
OTU494,0,0,0,1,0,0,0,2,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73
OTU496,0,0,0,0,0,0,0,1,24,3,0,0,0,0,0,0,1,0,0,0,11,0,22,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU497,3,0,0,0,0,2,1,0,1,0,5,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,7,0,1,35,1,3,6,0,18,5,0,1,1,0,0,4,0,0,2,0,0
OTU498,0,0,0,0,0,0,0,0,0,0,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,2,0,13,0,25,0,0,2,4,0,17,0,2
OTU499,0,0,0,0,0,0,0,0,17,0,0,0,0,0,3,0,0,0,1,0,33,0,0,0,0,0,0,8,12,7,2,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0,0,0
OTU5,6,3,1,0,0,1,0,24,1,0,2,3,6,0,12,172,8,15,119,8,21,8,23,9,5,32,11,7,52,44,3,4,15,0,13,7,6,7,20,1337,8495,1828,63279,299,4,11,8,5
OTU50,1,2312,2,9,1135,0,4,2,0,4,5,2,1,3,1,10,96,12,2,1132,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
OTU500,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU501,19,0,0,0,0,3,33,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0
OTU503,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU504,0,0,0,0,0,0,3,0,0,54,0,0,0,0,0,0,0,0,0,0,0,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU505,0,0,0,0,0,19,0,0,17,1,0,4,0,0,1,0,0,1,0,2,4,0,4,5,11,5,0,10,3,16,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
OTU506,0,0,0,1,0,1,3,8,3,0,0,0,0,0,0,0,0,0,5,0,0,0,8,1,2,1,0,1,0,0,6,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU507,0,0,0,0,0,1,0,0,39,0,1,0,0,0,0,0,0,0,0,0,0,0,8,12,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU508,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,74,0,0,0,6,0,0,1,0,0,0,0,1
OTU509,0,0,0,0,0,29,9,0,1,0,0,0,0,0,0,0,0,0,0,0,30,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU51,0,0,1,0,0,1,2,3,0,2,9,1,23,0,1,3743,11,8,25,9,16,12,24,16,8,19,7,42,6,134,3,3,7,0,6,7,5,5,2,8,8,5,3,1,2,3,7,3
OTU510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU512,4,2,0,0,0,17,0,0,0,0,0,0,17,0,0,7,0,9,0,0,0,0,0,1,0,2,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU513,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7,0,0,1,0,0,0,0,0,0,0,157,32,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0
OTU515,0,0,8,0,10,0,0,0,0,0,0,0,0,0,0,0,0,38,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU516,69,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU517,26,0,24,3,1,3,10,2,715,0,94,37,1,45,35,45,0,45,5,0,0,0,0,6,0,0,0,0,16,50,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
OTU518,0,0,0,0,0,0,0,15,0,1,0,0,0,0,1,0,0,0,0,0,0,0,94,1,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
OTU519,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,2,2,9,2,3,3,3,0,2,3,4,3,5,2,2,0,3,1,4,3,0,0,0,3,1,4,0,0,2,1,1,1
OTU52,18,3,129,15,66,1,274,4,1,1,5,33,77,2,4,13,3,66,36,73,4,1,22,8,3,1,0,58,9,22,253,22,228,0,1380,179,114,26,5,11,87,1,137,0,3,0,17,21
OTU520,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,8,0,19,0,0,1,2,0,0,0,5,0,7,0,0,0,1,0
OTU521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,13,0,0,0,0,1,0,0,0,0,0,0,32
OTU523,7,0,0,0,0,0,0,13,0,0,8,1,4,0,0,2,0,2,2,2,2,3,4,1,2,2,0,1,0,3,1,1,1,1,4,3,2,0,0,0,2,0,1,1,1,1,1,2
OTU524,0,0,0,0,0,5,0,0,7,64,0,0,0,0,0,0,0,0,0,3,0,0,0,11,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0
OTU527,0,0,0,0,50,0,0,0,2,0,0,0,1,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,3,0,39,0,0
OTU529,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU53,24,995,15,96,223,22,9,46,51,623,91,150,31,80,8,246,81,5653,290,2483,3644,10,137,175,85,141,325,602,228,4132,84,5,135,28,324,20,68,0,4,5,240,7,51,1,12,1,11,3
OTU530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,1,0,0,0,0,0,0,0
OTU531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0
OTU532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,1,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU534,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0
OTU535,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU536,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,2,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU537,0,0,0,0,0,7,2,0,1,2,1,0,0,0,0,2,0,0,0,0,0,0,0,3,13,6,0,0,0,0,10,0,0,0,7,0,0,0,0,0,1,0,15,0,1,0,0,0
OTU539,0,0,2,6,0,0,7,0,2,0,0,0,0,31,0,4,2,6,51,2,0,0,0,2,0,0,0,0,18,13,3,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0
OTU54,0,0,0,0,0,0,0,0,0,0,0,17,0,0,3,0,0,1,0,0,0,0,0,0,1,3348,1,1,21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
OTU540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU541,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,2,0,0,0,4,0,0,0,1,64,3,22,0,4,1,3,0,19,0,0,0,4
OTU542,0,0,0,0,0,0,0,0,0,0,2,1,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,11,1,1,0,0,0,0,1,16,8,0,0,0,2,0,0,0,0,0,0,0
OTU543,0,0,0,0,0,0,0,0,0,0,0,5,96,1,0,0,0,0,1,0,0,0,0,0,0,0,0,26,0,0,0,1,0,0,6,0,7,117,0,0,0,0,0,0,0,0,0,0
OTU544,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,1,1,0,3,1,1,1,0,0,2,1,0,0,1,2,0,0,21,1,74,1,0,1,1,1,1,0,0,0,0,0
OTU545,0,1,11,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,15
OTU546,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,65,0,0,1,0,1,0,0,0,0,16,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU547,2,1,8,0,0,0,0,0,0,0,9,3,23,4,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0,0,12,28,11,16,3,41,0,29,0,13,0,0,0,0,0,0,0,0
OTU548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU549,1,0,3,0,0,0,0,0,0,0,7,2,5,0,0,0,0,0,5,2,1,0,0,0,0,0,0,0,0,0,0,0,1,23,3,0,0,9,0,5,0,0,2,0,0,0,0,0
OTU55,0,4,5,12,647,12,1,2,22,291,1,1,11,1,0,1,0,7,11,367,0,0,11,6,1574,0,0,0,0,0,0,0,0,2,0,7,0,1,0,0,0,0,0,1,0,0,0,0
OTU550,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0
OTU551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6,0,26,0,10,0,2,0,0,0,2,0,0,0,0,0,0,0
OTU553,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,61,0,12,2,1,0,0,0,0,0,29
OTU554,35,4,45,0,0,0,0,0,0,0,0,0,0,0,0,5,0,32,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0
OTU557,0,0,0,0,24,1,0,0,36,0,0,0,0,0,0,0,0,0,0,5,0,0,0,24,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU558,0,2,0,0,0,0,0,0,6,0,0,3,0,75,0,0,8,0,0,0,0,0,0,0,0,0,13,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU559,2,0,0,0,0,0,0,0,2,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,1,0,0,0,1,9,0,0,0,0,0,12,0,93,0,0
OTU56,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3324,0,0,0,0,0,0,0,0,0,0
OTU560,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,1,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
OTU561,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,42,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU562,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0,0,2,0,0,2,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,39,0,0,0,4,0,0,0,0,0,8
OTU563,0,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU564,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,92,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU565,0,5,0,0,7,0,0,0,0,0,0,1,0,1,0,1,1,0,1,5,0,0,0,0,0,0,2,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU566,0,1,0,0,0,0,0,62,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU567,1,0,0,1,0,1,0,0,0,0,0,2,5,0,0,0,0,1,6,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,4
OTU568,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
OTU57,1,1,5,0,0,4,23,1,1,1,4,1,2,0,1,3,2,1,19,3,10,8,3,3,11,1,2,0,8,22,29,0,29,0,197,2,6,1,3,1,5,0,360,0,1,0,3,0
OTU570,0,0,0,0,0,0,0,0,0,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU571,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,9,0,126,1,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
OTU572,0,0,0,0,1,0,0,0,0,0,0,2,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,2,0,0,0,0,0,0
OTU574,0,0,0,0,0,0,0,0,0,0,16,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,7,0,2,0,14,0,0,0,1,0,0,0,0,0,0
OTU575,3,7,2,0,0,0,0,0,24,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,0,1,0,2,0,0,0,0,0,0,0,0
OTU576,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,106,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU577,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU578,0,0,0,0,0,1,0,0,4,43,0,0,0,0,0,0,0,0,0,0,1,0,0,4,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU579,9,0,0,0,31,0,0,0,0,0,0,0,0,0,0,1,0,27,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU58,0,0,0,210,1,1,0,0,0,0,0,0,4,0,0,1,0,0,3067,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,1,0,1,0,0,0,0
OTU580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,53,1,2,0,0,0,1,0,0,0,0,0,6,0,0
OTU581,0,0,2,0,0,0,0,0,0,0,1,3,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,0,31,0,12,0,0,0,10,0,0
OTU582,0,0,0,0,0,0,0,25,0,5,0,0,0,0,0,0,0,0,0,4,1,0,33,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU583,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,4,0,1,0,1,0,3,0,10,0,1,0,0,0
OTU584,0,0,0,0,3,0,0,0,8,0,0,10,0,0,0,2,0,2,0,12,1,0,24,6,0,0,0,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU585,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,2,0,0,20,7,0,0,0,0,0,0,0,0,1,0,0,0,0,6
OTU586,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
OTU587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,41,0,0,3,1,17,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0
OTU589,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU59,0,0,2,0,0,0,2,0,0,1,1,0,467,35,0,1,0,11,2,1,0,1,0,0,0,4,0,2648,13,0,7,13,0,0,345,0,52,0,1,188,0,0,1,0,0,0,0,0
OTU590,0,0,0,0,0,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU592,0,0,0,2,0,11,0,0,5,0,0,0,0,0,0,0,0,0,0,0,56,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU593,0,1,2,0,0,0,0,1,0,0,0,0,6,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,9,1,29,0,39,0,16,0,0,0,0,0,0,0,0
OTU594,0,0,0,10,8,0,0,0,3,0,0,1,0,0,0,0,0,9,0,20,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,1,0,0,0,0,0,0,0,0,0
OTU597,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0
OTU598,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,41,0,0,1,0,0,0,0,0,0,0,1,0
OTU599,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16,0,12,0,5,0,0,0,6,1,0,0,4,0,0
